X;Y;id;highway
-71.033678;42.376827;8638415;residential
-71.034107;42.377466;8638415;residential
-71.034511;42.378069;8638415;residential
-71.034924;42.378685;8638415;residential
-71.035341;42.379305;8638415;residential
-71.035764;42.379936;8638415;residential
-71.036052;42.380305;8638415;residential
-71.036087;42.38038;8638415;residential
-71.036099;42.38047;8638415;residential
-71.036099;42.380549;8638415;residential
-71.036089;42.38135;8638415;residential
-71.036081;42.381966;8638415;residential
-71.036081;42.381985;8638415;residential
-71.036111;42.382592;8638415;residential
-71.1015676;42.3430294;8638416;service
-71.0997909;42.3435179;8638416;service
-71.0633264;42.3523118;8638421;service
-71.0633247;42.3525487;8638421;service
-71.0634982;42.3526812;8638421;service
-71.140519;42.345523;8638428;service
-71.140278;42.34581;8638428;service
-71.139627;42.345636;8638428;service
-71.139415;42.34556;8638428;service
-71.141365;42.344865;8638432;service
-71.141186;42.345133;8638432;service
-71.056504;42.367099;8638447;residential
-71.056427;42.36781;8638447;residential
-71.056385;42.368085;8638447;residential
-71.0492193;42.352058;8638461;service
-71.0487149;42.3518337;8638461;service
-71.146187;42.341033;8638464;residential
-71.146165;42.340928;8638464;residential
-71.146137;42.340894;8638464;residential
-71.146087;42.340873;8638464;residential
-71.146008;42.340864;8638464;residential
-71.145878;42.340877;8638464;residential
-71.145765;42.340906;8638464;residential
-71.145731;42.34093;8638464;residential
-71.145703;42.340977;8638464;residential
-71.145713;42.341031;8638464;residential
-71.145747;42.341086;8638464;residential
-71.145787;42.341095;8638464;residential
-71.145871;42.341086;8638464;residential
-71.14619;42.3410441;8638464;residential
-71.0494815;42.3517154;8638467;service
-71.0491333;42.3515318;8638467;service
-71.0824716;42.3399986;8638470;residential
-71.0828185;42.3402826;8638470;residential
-71.083057;42.3404818;8638470;residential
-71.1178616;42.3593622;8638479;service
-71.1179131;42.3593894;8638479;service
-71.1179488;42.3594206;8638479;service
-71.1179675;42.3594599;8638479;service
-71.1179708;42.3595058;8638479;service
-71.1179546;42.3595418;8638479;service
-71.1179229;42.3595748;8638479;service
-71.1178835;42.3596018;8638479;service
-71.1178465;42.359632;8638479;service
-71.1178227;42.359671;8638479;service
-71.1178112;42.3597132;8638479;service
-71.117813;42.3597534;8638479;service
-71.1178311;42.3598549;8638479;service
-71.1178304;42.3599403;8638479;service
-71.1178077;42.3599923;8638479;service
-71.1177881;42.3600535;8638479;service
-71.1177762;42.3601181;8638479;service
-71.1177722;42.3601833;8638479;service
-71.1177781;42.3602659;8638479;service
-71.1178044;42.3603858;8638479;service
-71.1178496;42.3605068;8638479;service
-71.1178713;42.360543;8638479;service
-71.117906;42.3605717;8638479;service
-71.1179424;42.3605898;8638479;service
-71.1179844;42.3605989;8638479;service
-71.118034;42.3606026;8638479;service
-71.1180869;42.360597;8638479;service
-71.1181344;42.3605863;8638479;service
-71.1183031;42.3605352;8638479;service
-71.039124;42.375574;8638481;secondary
-71.039135;42.375802;8638481;secondary
-71.03915;42.376352;8638481;secondary
-71.039159;42.3767;8638481;secondary
-71.039171;42.377113;8638481;secondary
-71.039191;42.377859;8638481;secondary
-71.039208;42.378459;8638481;secondary
-71.039211;42.378634;8638481;secondary
-71.039227;42.379365;8638481;secondary
-71.03925;42.380472;8638481;secondary
-71.039252;42.380545;8638481;secondary
-71.039265;42.380961;8638481;secondary
-71.039277;42.381351;8638481;secondary
-71.039296;42.381975;8638481;secondary
-71.0393163;42.3826047;8638481;secondary
-71.039316;42.382646;8638481;secondary
-71.039314;42.383198;8638481;secondary
-71.0393104;42.3839684;8638481;secondary
-71.0215955;42.3832869;8638483;motorway
-71.0216678;42.3831798;8638483;motorway
-71.0217378;42.3830925;8638483;motorway
-71.0218105;42.3830066;8638483;motorway
-71.0218909;42.3829166;8638483;motorway
-71.0219797;42.3828228;8638483;motorway
-71.0220677;42.3827343;8638483;motorway
-71.022155;42.3826481;8638483;motorway
-71.0228752;42.3820197;8638483;motorway
-71.1327616;42.3601367;8638487;service
-71.1323572;42.3599058;8638487;service
-71.1362332;42.346564;8638490;service
-71.135978;42.346823;8638490;service
-71.136057;42.346865;8638490;service
-71.136548;42.347137;8638490;service
-71.136418;42.347396;8638490;service
-71.136353;42.347571;8638490;service
-71.136687;42.347849;8638490;service
-71.051182;42.375018;8638920;residential
-71.051043;42.375039;8638920;residential
-71.050971;42.375043;8638920;residential
-71.050925;42.375043;8638920;residential
-71.050866;42.375024;8638920;residential
-71.050807;42.374984;8638920;residential
-71.0508;42.37494;8638920;residential
-71.050827;42.374886;8638920;residential
-71.05088;42.374862;8638920;residential
-71.050933;42.374847;8638920;residential
-71.050985;42.374857;8638920;residential
-71.051051;42.374916;8638920;residential
-71.051182;42.375018;8638920;residential
-71.1366043;42.3601589;8638923;residential
-71.137833;42.360462;8638923;residential
-71.1378996;42.3604783;8638923;residential
-71.1392672;42.3607939;8638923;residential
-71.1402428;42.3610872;8638923;residential
-71.0573411;42.3775846;8638934;service
-71.05741;42.377206;8638934;service
-71.0720737;42.3836275;8638946;residential
-71.0728107;42.3830694;8638946;residential
-71.051182;42.375018;8638969;residential
-71.051243;42.375075;8638969;residential
-71.051776;42.375548;8638969;residential
-71.0523914;42.3760739;8638969;residential
-71.0524533;42.3761385;8638969;residential
-71.14881;42.345208;8638982;residential
-71.14831;42.345867;8638982;residential
-71.148046;42.346319;8638982;residential
-71.147877;42.34655;8638982;residential
-71.147741;42.346747;8638982;residential
-71.0751588;42.3481255;8638985;residential
-71.0751786;42.3481622;8638985;residential
-71.0753019;42.3482109;8638985;residential
-71.1055884;42.3454249;8638989;residential
-71.1059899;42.3462382;8638989;residential
-71.0558035;42.3625555;8638991;secondary
-71.0565069;42.3621519;8638991;secondary
-71.0565776;42.3621072;8638991;secondary
-71.0566392;42.3620729;8638991;secondary
-71.0567404;42.3620174;8638991;secondary
-71.056911;42.36192;8638991;secondary
-71.107434;42.336999;8638994;service
-71.1071739;42.3368393;8638994;service
-71.0296242;42.3751311;8639033;motorway_link
-71.02975;42.3748141;8639033;motorway_link
-71.0297855;42.3746851;8639033;motorway_link
-71.0298039;42.3745672;8639033;motorway_link
-71.0298125;42.3744556;8639033;motorway_link
-71.0298161;42.3743476;8639033;motorway_link
-71.0298138;42.37424;8639033;motorway_link
-71.0298032;42.3740817;8639033;motorway_link
-71.0297891;42.3739658;8639033;motorway_link
-71.0297695;42.373856;8639033;motorway_link
-71.0297463;42.3737533;8639033;motorway_link
-71.1417526;42.35809;8639047;tertiary
-71.1408149;42.3579699;8639047;tertiary
-71.1398491;42.3578462;8639047;tertiary
-71.1376941;42.3575703;8639047;tertiary
-71.1365657;42.3574258;8639047;tertiary
-71.1358409;42.3573329;8639047;tertiary
-71.1353799;42.3572739;8639047;tertiary
-71.1345527;42.357168;8639047;tertiary
-71.1329454;42.3569622;8639047;tertiary
-71.1328153;42.3569455;8639047;tertiary
-71.1320154;42.3568431;8639047;tertiary
-71.1312854;42.3567496;8639047;tertiary
-71.131129;42.356736;8639047;tertiary
-71.13096;42.356731;8639047;tertiary
-71.130779;42.356735;8639047;tertiary
-71.130604;42.356764;8639047;tertiary
-71.130339;42.356846;8639047;tertiary
-71.13861;42.352037;8639060;residential
-71.139232;42.351886;8639060;residential
-71.139554;42.352807;8639060;residential
-71.070772;42.372392;8639072;service
-71.07095;42.372514;8639072;service
-71.071234;42.37274;8639072;service
-71.07154;42.372958;8639072;service
-71.071902;42.373192;8639072;service
-71.07217;42.373344;8639072;service
-71.0723511;42.3734283;8639072;service
-71.0724009;42.3734401;8639072;service
-71.072453;42.3734481;8639072;service
-71.0725122;42.3734481;8639072;service
-71.072571;42.3734481;8639072;service
-71.0727293;42.373454;8639072;service
-71.0729519;42.3734818;8639072;service
-71.0730807;42.3734996;8639072;service
-71.0733221;42.3735531;8639072;service
-71.0735688;42.3736086;8639072;service
-71.0737083;42.3736324;8639072;service
-71.073745;42.3736345;8639072;service
-71.0739551;42.3736462;8639072;service
-71.0745317;42.37367;8639072;service
-71.0749797;42.3737116;8639072;service
-71.0754947;42.3737691;8639072;service
-71.0761411;42.3738464;8639072;service
-71.0768473;42.3739312;8639072;service
-71.0795421;42.3742546;8639072;service
-71.0798615;42.3743061;8639072;service
-71.0802153;42.3743695;8639072;service
-71.0886141;42.3386427;8639095;service
-71.0885499;42.3385424;8639095;service
-71.0884761;42.3384416;8639095;service
-71.0884408;42.3383934;8639095;service
-71.0884312;42.3383662;8639095;service
-71.0884354;42.3383398;8639095;service
-71.0884455;42.3383082;8639095;service
-71.0884851;42.3381917;8639095;service
-71.0884834;42.3381545;8639095;service
-71.0884681;42.3381244;8639095;service
-71.088462;42.3381124;8639095;service
-71.0884208;42.338058;8639095;service
-71.0882211;42.337794;8639095;service
-71.083057;42.3404818;8639097;service
-71.0830882;42.3405239;8639097;service
-71.0831155;42.3405509;8639097;service
-71.0831441;42.3405721;8639097;service
-71.0831852;42.3405873;8639097;service
-71.0832359;42.3406001;8639097;service
-71.0832842;42.3406087;8639097;service
-71.083338;42.3406088;8639097;service
-71.0833943;42.3405984;8639097;service
-71.0834522;42.3405765;8639097;service
-71.083493;42.3405504;8639097;service
-71.0839278;42.3401861;8639097;service
-71.0840787;42.3400499;8639097;service
-71.0841127;42.3400103;8639097;service
-71.0841318;42.3399776;8639097;service
-71.0841436;42.3399394;8639097;service
-71.0841559;42.3398833;8639097;service
-71.148956;42.337196;8639104;residential
-71.1488092;42.336851;8639104;residential
-71.1488001;42.3368295;8639104;residential
-71.1486498;42.3364761;8639104;residential
-71.0879845;42.3366912;8639115;residential
-71.0880218;42.3367449;8639115;residential
-71.0880667;42.3368001;8639115;residential
-71.0881138;42.3368563;8639115;residential
-71.0881632;42.3369073;8639115;residential
-71.0882078;42.3369533;8639115;residential
-71.0882533;42.3369906;8639115;residential
-71.1256157;42.3663947;8639136;service
-71.125198;42.3661798;8639136;service
-71.1249975;42.3660857;8639136;service
-71.1247744;42.3659834;8639136;service
-71.1245723;42.3658964;8639136;service
-71.1245201;42.3658739;8639136;service
-71.124133;42.365727;8639136;service
-71.123726;42.365601;8639136;service
-71.123388;42.365509;8639136;service
-71.0856728;42.3376951;8639148;service
-71.0857779;42.3378053;8639148;service
-71.0858635;42.337905;8639148;service
-71.0859056;42.3380171;8639148;service
-71.0859333;42.338118;8639148;service
-71.0859518;42.3382341;8639148;service
-71.0859612;42.33834;8639148;service
-71.0859506;42.3384522;8639148;service
-71.0859472;42.3384722;8639148;service
-71.085928;42.3385852;8639148;service
-71.0862315;42.3387862;8639148;service
-71.0864112;42.3386781;8639148;service
-71.0864407;42.3386593;8639148;service
-71.0865963;42.3385235;8639148;service
-71.086607;42.3385037;8639148;service
-71.0866164;42.3384828;8639148;service
-71.0866285;42.338466;8639148;service
-71.086654;42.3384462;8639148;service
-71.0868231;42.3383116;8639148;service
-71.074243;42.341055;8639204;residential
-71.073783;42.340672;8639204;residential
-71.073434;42.340396;8639204;residential
-71.1035766;42.3458666;8639209;residential
-71.1038817;42.3464796;8639209;residential
-71.1039031;42.3465227;8639209;residential
-71.1040807;42.3468794;8639209;residential
-71.104119;42.3469564;8639209;residential
-71.0750555;42.3553228;8639214;trunk_link
-71.0751233;42.3553942;8639214;trunk_link
-71.0751874;42.3554237;8639214;trunk_link
-71.0752573;42.3554426;8639214;trunk_link
-71.075335;42.355447;8639214;trunk_link
-71.0754333;42.3554325;8639214;trunk_link
-71.076651;42.3551698;8639214;trunk_link
-71.0773189;42.3550313;8639214;trunk_link
-71.0699419;42.3740145;8639217;service
-71.0703012;42.374177;8639217;service
-71.070792;42.374367;8639217;service
-71.071061;42.374512;8639217;service
-71.0712455;42.3746427;8639217;service
-71.0714069;42.3748103;8639217;service
-71.0715217;42.3749752;8639217;service
-71.0716593;42.3752234;8639217;service
-71.0717167;42.3753268;8639217;service
-71.0717586;42.3753913;8639217;service
-71.0717837;42.3754674;8639217;service
-71.071797;42.375556;8639217;service
-71.0717862;42.3756231;8639217;service
-71.0717495;42.3756938;8639217;service
-71.0716874;42.3757673;8639217;service
-71.0716153;42.3758211;8639217;service
-71.0715241;42.3758509;8639217;service
-71.0711817;42.3759733;8639217;service
-71.0710197;42.3760201;8639217;service
-71.0708962;42.3760683;8639217;service
-71.0707803;42.3761174;8639217;service
-71.0707156;42.3761439;8639217;service
-71.140852;42.344146;8639221;residential
-71.141004;42.344247;8639221;residential
-71.141378;42.344483;8639221;residential
-71.141548;42.344573;8639221;residential
-71.141598;42.3446;8639221;residential
-71.1419431;42.3447237;8639221;residential
-71.0531669;42.3623904;8639264;residential
-71.052628;42.36286;8639264;residential
-71.0519102;42.3634811;8639264;residential
-71.053461;42.364779;8639268;residential
-71.0531761;42.3646736;8639268;residential
-71.0523531;42.3643899;8639268;residential
-71.0517889;42.3641958;8639268;residential
-71.0510715;42.3639927;8639268;residential
-71.0797709;42.3829169;8639321;residential
-71.0796709;42.3827103;8639321;residential
-71.0795352;42.3825118;8639321;residential
-71.061678;42.3591822;8639327;tertiary
-71.0624483;42.359106;8639327;tertiary
-71.0628912;42.3590622;8639327;tertiary
-71.0513492;42.3578857;8639336;secondary
-71.0514114;42.3578825;8639336;secondary
-71.0514769;42.3578756;8639336;secondary
-71.0519276;42.3578092;8639336;secondary
-71.0668304;42.3593059;8639350;residential
-71.0668431;42.3595673;8639350;residential
-71.066906;42.360332;8639350;residential
-71.0669297;42.3606496;8639350;residential
-71.0669586;42.361118;8639350;residential
-71.0377717;42.3743865;8639377;secondary
-71.03861;42.374895;8639377;secondary
-71.03878;42.374927;8639377;secondary
-71.0662364;42.3768681;8639378;residential
-71.0656452;42.377309;8639378;residential
-71.0203689;42.3818486;8639387;residential
-71.0204107;42.3819123;8639387;residential
-71.0207567;42.3824255;8639387;residential
-71.021178;42.3830504;8639387;residential
-71.1495415;42.3554593;8639406;residential
-71.148792;42.355252;8639406;residential
-71.0864124;42.3360082;8639410;residential
-71.0871654;42.3367658;8639410;residential
-71.0984135;42.3407795;8639418;residential
-71.098508;42.340909;8639418;residential
-71.098761;42.341418;8639418;residential
-71.099181;42.3422712;8639418;residential
-71.0993798;42.3426863;8639418;residential
-71.0995872;42.3431036;8639418;residential
-71.0997909;42.3435179;8639418;residential
-71.1000169;42.3439718;8639418;residential
-71.0577212;42.3465287;8639437;motorway_link
-71.0579635;42.3465381;8639437;motorway_link
-71.0581737;42.3465518;8639437;motorway_link
-71.0583522;42.346566;8639437;motorway_link
-71.0585287;42.3465913;8639437;motorway_link
-71.0586944;42.3466283;8639437;motorway_link
-71.058843;42.3466792;8639437;motorway_link
-71.0589889;42.3467471;8639437;motorway_link
-71.0591082;42.3468224;8639437;motorway_link
-71.0592019;42.3468981;8639437;motorway_link
-71.059285;42.346983;8639437;motorway_link
-71.0593562;42.3470762;8639437;motorway_link
-71.0594102;42.3471716;8639437;motorway_link
-71.0594538;42.3472726;8639437;motorway_link
-71.0594854;42.347368;8639437;motorway_link
-71.0527;42.35527;8639444;residential
-71.0524188;42.355455;8639444;residential
-71.0883228;42.3369252;8639447;residential
-71.0883619;42.3368244;8639447;residential
-71.0883855;42.3367679;8639447;residential
-71.0884144;42.3367099;8639447;residential
-71.0884506;42.3366484;8639447;residential
-71.143109;42.343878;8639453;residential
-71.143228;42.343719;8639453;residential
-71.143428;42.343451;8639453;residential
-71.143587;42.343224;8639453;residential
-71.1436305;42.3431684;8639453;residential
-71.143655;42.343137;8639453;residential
-71.143819;42.342978;8639453;residential
-71.144074;42.342744;8639453;residential
-71.144358;42.342526;8639453;residential
-71.144726;42.342318;8639453;residential
-71.145121;42.342138;8639453;residential
-71.145477;42.342013;8639453;residential
-71.145923;42.341897;8639453;residential
-71.1460192;42.3418785;8639453;residential
-71.146115;42.34186;8639453;residential
-71.14646;42.341811;8639453;residential
-71.146742;42.341791;8639453;residential
-71.147007;42.341782;8639453;residential
-71.147127;42.341783;8639453;residential
-71.147306;42.341784;8639453;residential
-71.147627;42.341801;8639453;residential
-71.148071;42.341832;8639453;residential
-71.148633;42.341814;8639453;residential
-71.14884;42.341781;8639453;residential
-71.149295;42.341687;8639453;residential
-71.149656;42.341583;8639453;residential
-71.149972;42.341466;8639453;residential
-71.150265;42.341322;8639453;residential
-71.1504559;42.3411929;8639453;residential
-71.1505039;42.3410375;8639453;residential
-71.065339;42.380298;8639457;residential
-71.0641863;42.3818776;8639457;residential
-70.997701;42.388268;8639464;residential
-70.997653;42.388502;8639464;residential
-70.996347;42.389459;8639464;residential
-71.0879845;42.3366912;8639466;residential
-71.0880677;42.3367184;8639466;residential
-71.0881443;42.3367325;8639466;residential
-71.0882293;42.3367333;8639466;residential
-71.088298;42.3367215;8639466;residential
-71.0883759;42.3366916;8639466;residential
-71.0884506;42.3366484;8639466;residential
-71.0885962;42.336532;8639466;residential
-71.0723552;42.3378065;8639468;service
-71.07186;42.338145;8639468;service
-71.0712561;42.3385665;8639468;service
-71.0651585;42.37796;8639469;residential
-71.0653948;42.3781203;8639469;residential
-71.0658455;42.3785357;8639469;residential
-71.1390599;42.3537952;8639472;tertiary
-71.1390433;42.3538747;8639472;tertiary
-71.1390255;42.3539401;8639472;tertiary
-71.1388256;42.3545063;8639472;tertiary
-71.138789;42.3546207;8639472;tertiary
-71.1386378;42.3550376;8639472;tertiary
-71.1386079;42.3551174;8639472;tertiary
-71.138595;42.355184;8639472;tertiary
-71.1385962;42.3552499;8639472;tertiary
-71.1386171;42.3553378;8639472;tertiary
-71.1386328;42.3553953;8639472;tertiary
-71.1386435;42.3554495;8639472;tertiary
-71.1386375;42.3555061;8639472;tertiary
-71.1385531;42.3558359;8639472;tertiary
-71.1383568;42.3565387;8639472;tertiary
-71.0570581;42.3495392;8639478;primary
-71.0570013;42.3496491;8639478;primary
-71.0569488;42.3497418;8639478;primary
-71.0566031;42.350434;8639478;primary
-71.0563766;42.3508775;8639478;primary
-71.0562009;42.3512177;8639478;primary
-71.0558817;42.3518503;8639478;primary
-71.0558112;42.3519887;8639478;primary
-71.0557286;42.352133;8639478;primary
-71.0556383;42.3522797;8639478;primary
-71.0555466;42.3524215;8639478;primary
-71.0554866;42.3525163;8639478;primary
-71.0554376;42.3525857;8639478;primary
-71.0421315;42.3461866;8639497;secondary
-71.0420032;42.3461163;8639497;secondary
-71.0418876;42.3460492;8639497;secondary
-71.0417701;42.3459796;8639497;secondary
-71.0409681;42.3454626;8639497;secondary
-71.0408269;42.3453687;8639497;secondary
-71.0405646;42.3451843;8639497;secondary
-71.040418;42.34509;8639497;secondary
-71.0395891;42.3445602;8639497;secondary
-71.0389619;42.3441644;8639497;secondary
-71.0386116;42.3439448;8639497;secondary
-71.0384198;42.3438377;8639497;secondary
-71.0382412;42.3437457;8639497;secondary
-71.0380487;42.3436635;8639497;secondary
-71.1318068;42.360063;8639517;residential
-71.13148;42.360237;8639517;residential
-71.130947;42.360515;8639517;residential
-71.1305171;42.360753;8639517;residential
-71.1298251;42.3611213;8639517;residential
-71.141413;42.349196;8639525;residential
-71.141131;42.349454;8639525;residential
-71.141109;42.34949;8639525;residential
-71.141084;42.350212;8639525;residential
-71.141062;42.350261;8639525;residential
-71.141008;42.3503;8639525;residential
-71.140949;42.350316;8639525;residential
-71.140547;42.350335;8639525;residential
-71.140071;42.350335;8639525;residential
-71.0594424;42.3528032;8639562;residential
-71.0595062;42.3527154;8639562;residential
-71.0595744;42.3526813;8639562;residential
-71.05968;42.352674;8639562;residential
-71.0597664;42.3526866;8639562;residential
-71.0598324;42.3527118;8639562;residential
-71.060721;42.35316;8639562;residential
-71.0613342;42.3534705;8639562;residential
-71.041674;42.380451;8639565;residential
-71.041622;42.380333;8639565;residential
-71.041436;42.380312;8639565;residential
-71.0405;42.380392;8639565;residential
-71.040289;42.380442;8639565;residential
-71.04019;42.380495;8639565;residential
-71.019702;42.364674;8639571;secondary
-71.019637;42.3645723;8639571;secondary
-71.019589;42.3644758;8639571;secondary
-71.0195434;42.3643747;8639571;secondary
-71.0194939;42.3642346;8639571;secondary
-71.0194351;42.3640822;8639571;secondary
-71.0193566;42.3638639;8639571;secondary
-71.0185191;42.3613266;8639571;secondary
-71.0184874;42.3612579;8639571;secondary
-71.0184506;42.3611973;8639571;secondary
-71.0184235;42.3611692;8639571;secondary
-71.0183777;42.3611353;8639571;secondary
-71.0183284;42.3611125;8639571;secondary
-71.0182678;42.3610991;8639571;secondary
-71.0182038;42.3610917;8639571;secondary
-71.0181663;42.361091;8639571;secondary
-71.0181182;42.3610954;8639571;secondary
-71.0180839;42.3611022;8639571;secondary
-71.0180406;42.3611156;8639571;secondary
-71.0180031;42.3611319;8639571;secondary
-71.0179649;42.3611578;8639571;secondary
-71.0179223;42.3611984;8639571;secondary
-71.0179019;42.3612336;8639571;secondary
-71.017883;42.3612813;8639571;secondary
-71.0178767;42.3613205;8639571;secondary
-71.0178782;42.3613666;8639571;secondary
-71.0178843;42.361413;8639571;secondary
-71.0178968;42.3614642;8639571;secondary
-71.0187156;42.3639915;8639571;secondary
-71.018742;42.3641062;8639571;secondary
-71.0187597;42.3642073;8639571;secondary
-71.0620686;42.3440436;8639582;primary
-71.0625498;42.3430188;8639582;primary
-71.142941;42.351817;8639584;service
-71.142264;42.352019;8639584;service
-71.088088;42.344337;8639606;residential
-71.088021;42.34461;8639606;residential
-71.056541;42.366315;8639690;residential
-71.055668;42.365935;8639690;residential
-71.0784757;42.384219;8639704;residential
-71.0775572;42.3855117;8639704;residential
-71.0773572;42.385792;8639704;residential
-71.143981;42.351433;8639706;service
-71.144158;42.351866;8639706;service
-71.0980664;42.3366262;8639710;residential
-71.0981427;42.336789;8639710;residential
-71.0982505;42.3370159;8639710;residential
-71.0824526;42.3375745;8639712;residential
-71.082183;42.33779;8639712;residential
-71.082088;42.337877;8639712;residential
-71.147141;42.351575;8639746;
-71.147006;42.351538;8639746;
-71.146841;42.351468;8639746;
-71.14677;42.351409;8639746;
-71.146734;42.351355;8639746;
-71.146642;42.351227;8639746;
-71.0874274;42.3400656;8639748;service
-71.0869233;42.3402665;8639748;service
-71.0864812;42.3404588;8639748;service
-71.130339;42.356846;8639750;residential
-71.130573;42.357214;8639750;residential
-71.131233;42.358202;8639750;residential
-71.131307;42.358319;8639750;residential
-71.1314969;42.3586057;8639750;residential
-71.1316269;42.358791;8639750;residential
-71.1317279;42.3589448;8639750;residential
-71.1319335;42.3592559;8639750;residential
-71.0554084;42.3372289;8639775;residential
-71.055234;42.3373717;8639775;residential
-71.0551664;42.3374239;8639775;residential
-71.0550945;42.3374666;8639775;residential
-71.0550235;42.3375026;8639775;residential
-71.0549456;42.3375323;8639775;residential
-71.0548479;42.3375686;8639775;residential
-71.0547777;42.3376068;8639775;residential
-71.0546983;42.3376664;8639775;residential
-71.0545515;42.3377934;8639775;residential
-71.0538346;42.3384192;8639775;residential
-71.144158;42.351866;8639776;service
-71.143936;42.352004;8639776;service
-71.143862;42.352054;8639776;service
-71.143796;42.352078;8639776;service
-71.143735;42.352078;8639776;service
-71.143662;42.352058;8639776;service
-71.143568;42.352033;8639776;service
-71.143461;42.352023;8639776;service
-71.143328;42.352032;8639776;service
-71.143207;42.352057;8639776;service
-71.142941;42.351817;8639776;service
-71.0568335;42.3784065;8639782;residential
-71.0569345;42.3783973;8639782;residential
-71.0570638;42.3783976;8639782;residential
-71.0572196;42.378407;8639782;residential
-71.0578855;42.3784598;8639782;residential
-71.0580103;42.3784753;8639782;residential
-71.0581068;42.3784946;8639782;residential
-71.0581981;42.378522;8639782;residential
-71.0584449;42.3786368;8639782;residential
-71.0585606;42.3786867;8639782;residential
-71.0586572;42.3787225;8639782;residential
-71.0593525;42.3789662;8639782;residential
-71.0618055;42.3428168;8639786;primary
-71.0616811;42.3430218;8639786;primary
-71.0615602;42.3432177;8639786;primary
-71.061431;42.3434195;8639786;primary
-71.0612968;42.3436285;8639786;primary
-71.0611088;42.343862;8639786;primary
-71.0610457;42.3439474;8639786;primary
-71.0609161;42.3440881;8639786;primary
-71.0607917;42.344219;8639786;primary
-71.0606402;42.344365;8639786;primary
-71.0604907;42.3444993;8639786;primary
-71.05708;42.361284;8639801;residential
-71.056995;42.361403;8639801;residential
-71.0569249;42.361589;8639801;residential
-71.05691;42.361704;8639801;residential
-71.0569091;42.3617107;8639801;residential
-71.0569;42.361775;8639801;residential
-71.0568986;42.3618414;8639801;residential
-71.14044;42.349264;8639833;service
-71.140418;42.349308;8639833;service
-71.140402;42.349364;8639833;service
-71.140417;42.349468;8639833;service
-71.140547;42.350335;8639833;service
-71.1380742;42.3565758;8639842;service
-71.1385365;42.3566534;8639842;service
-71.067067;42.34281;8639888;residential
-71.06676;42.342615;8639888;residential
-71.0665865;42.3425598;8639888;residential
-71.0658557;42.3423234;8639888;residential
-71.0270125;42.3791071;8639891;residential
-71.0272653;42.3792678;8639891;residential
-71.072654;42.357292;8639923;residential
-71.0723347;42.3573536;8639923;residential
-71.0719941;42.3574273;8639923;residential
-71.071368;42.357565;8639923;residential
-71.0708008;42.3576902;8639923;residential
-71.0707534;42.3576965;8639923;residential
-71.0707068;42.3576957;8639923;residential
-71.0706568;42.3576915;8639923;residential
-71.0706028;42.3576959;8639923;residential
-71.0702841;42.3577809;8639923;residential
-71.0702046;42.3577985;8639923;residential
-71.0698492;42.3578494;8639923;residential
-71.0694769;42.3578964;8639923;residential
-71.0687874;42.3579771;8639923;residential
-71.0685146;42.3580075;8639923;residential
-71.0665592;42.3582767;8639923;residential
-71.0662842;42.3583066;8639923;residential
-71.0637991;42.3532975;8639962;residential
-71.0637271;42.3534917;8639962;residential
-71.0636469;42.353658;8639962;residential
-71.0634972;42.3538856;8639962;residential
-71.0634324;42.3539812;8639962;residential
-71.0633665;42.3540873;8639962;residential
-71.0632355;42.3542536;8639962;residential
-71.0630884;42.3544353;8639962;residential
-71.062909;42.354605;8639962;residential
-71.0626544;42.3548251;8639962;residential
-71.0700918;42.3778767;8639970;service
-71.0700687;42.3776658;8639970;service
-71.0700209;42.3774495;8639970;service
-71.0699712;42.3772117;8639970;service
-71.0697898;42.3766466;8639970;service
-71.0697455;42.3765375;8639970;service
-71.0695828;42.3763738;8639970;service
-71.0694624;42.3762602;8639970;service
-71.0693418;42.3761155;8639970;service
-71.0692949;42.3760582;8639970;service
-71.0692419;42.3759673;8639970;service
-71.0691418;42.3757981;8639970;service
-71.0689573;42.3754957;8639970;service
-71.0687291;42.3751079;8639970;service
-71.0686033;42.3748918;8639970;service
-71.0685888;42.3748469;8639970;service
-71.0685979;42.3747985;8639970;service
-71.0686202;42.3747633;8639970;service
-71.0686516;42.3747331;8639970;service
-71.0687089;42.3747047;8639970;service
-71.068957;42.374622;8639970;service
-71.069687;42.374375;8639970;service
-71.0697387;42.3743486;8639970;service
-71.069775;42.37433;8639970;service
-71.0699419;42.3740145;8639970;service
-71.1267652;42.3584349;8639975;residential
-71.1262694;42.358602;8639975;residential
-71.1257548;42.3587741;8639975;residential
-71.0696185;42.3712995;8639976;motorway_link
-71.0696478;42.3714183;8639976;motorway_link
-71.0696589;42.3715283;8639976;motorway_link
-71.069647;42.3716445;8639976;motorway_link
-71.0696211;42.3717241;8639976;motorway_link
-71.0695864;42.3718046;8639976;motorway_link
-71.0695347;42.3718817;8639976;motorway_link
-71.0694595;42.3719517;8639976;motorway_link
-71.0693696;42.3720134;8639976;motorway_link
-71.0692822;42.3720576;8639976;motorway_link
-71.0691752;42.3721004;8639976;motorway_link
-71.0690569;42.3721286;8639976;motorway_link
-71.0689033;42.3721553;8639976;motorway_link
-71.0687801;42.3721622;8639976;motorway_link
-71.0686182;42.3721508;8639976;motorway_link
-71.0684301;42.3721246;8639976;motorway_link
-71.0682723;42.3720935;8639976;motorway_link
-71.0679965;42.372018;8639976;motorway_link
-71.0677564;42.3719229;8639976;motorway_link
