X,Y,id
-46.525944285596061,-23.65100845242516,27018162
-46.529162118254447,-23.653566236943146,27018162
-46.528042038503358,-23.652831415182273,27018162
-46.5253334,-23.6505335,27018162
-46.527826846309516,-23.652667690300756,27018162
-46.527722078565134,-23.652584409387511,27018162
-46.528951181527361,-23.653430151266893,27018162
-46.5247427,-23.6503313,27018163
-46.5239294,-23.6502563,27018163
-46.5241376,-23.6506943,27018164
-46.52373712699157,-23.650228296160819,27018165
-46.5235843,-23.6501627,27018165
-46.5236733,-23.650219,27018165
-46.5243833,-23.6511681,27018167
-46.524254631475195,-23.650919979743371,27018167
-46.526034087380026,-23.653298356113428,27018168
-46.5257829,-23.6491545,27018323
-46.5258694,-23.6487447,27018323
-46.5258479,-23.6497169,27018324
-46.5258745,-23.6499392,27018324
-46.526044957371326,-23.650890670427223,27018325
-46.5235959,-23.6500912,27018326
-46.523626300657874,-23.650104560438098,27018327
-46.5236496,-23.6501148,27018327
-46.5262426,-23.6501183,27018327
-46.5270646,-23.6510417,27018654
-46.5270261,-23.6511058,27018657
-46.526300364854883,-23.651199414485912,27018658
-46.5198074,-23.6522531,27018715
-46.5199241,-23.6525598,27018715
-46.5111115,-23.652085,27018716
-46.5112101,-23.6524472,27018716
-46.5083883,-23.6532341,27018717
-46.4986571,-23.6571276,27019638
-46.492099491239173,-23.655305275904567,27020121
-46.492044891104342,-23.655465546052607,27020121
-46.489183,-23.6572939,27020121
-46.4914739,-23.6571892,27020121
-46.4897527,-23.6574652,27020121
-46.4935484,-23.6530944,27020121
-46.4909515,-23.6575624,27020121
-46.4928529,-23.6531487,27020121
-46.492692,-23.6535538,27020121
-46.4924554,-23.6542678,27020121
-46.492064,-23.6554118,27020121
-46.4919581,-23.655724,27020121
-46.4917757,-23.6562894,27020121
-46.492017,-23.6552974,27020122
-46.4928637,-23.6529222,27020124
-46.491715644064499,-23.652984565701161,27020125
-46.491626795397131,-23.652989392216373,27020125
-46.491426,-23.6530003,27020125
-46.491605101482442,-23.652458019939871,27020126
-46.491538386405637,-23.652461032805473,27020126
-46.4927725,-23.6524053,27020126
-46.4892066,-23.6525663,27020126
-46.4892517,-23.6525643,27020126
-46.4915112,-23.6535581,27020127
-46.4915778,-23.6540521,27020128
-46.490039,-23.6541334,27020128
-46.4900704,-23.6547825,27020129
-46.490546,-23.6512164,27020131
-46.489163,-23.6510542,27020131
-46.4887084,-23.6483769,27020132
-46.4889943,-23.6499151,27020132
-46.4909791,-23.6514161,27020180
-46.4891979,-23.6515063,27020180
-46.4908381,-23.6514413,27020180
-46.4892274,-23.6520542,27020181
-46.4785369,-23.6204552,27020274
-46.4780678,-23.6185196,27020274
-46.4765566,-23.612593,27020274
-46.4764979,-23.612275,27020274
-46.4765722,-23.6127194,27020274
-46.4785163,-23.6199156,27020274
-46.4770272,-23.6169353,27020274
-46.4888551,-23.6471284,27020404
-46.4886451,-23.6475147,27020404
-46.4888363,-23.646808,27020405
-46.4896094,-23.6470893,27020405
-46.490485686329954,-23.647215316443607,27020407
-46.490392859366885,-23.647220058478808,27020407
-46.4888661,-23.6473096,27020407
-46.4961995,-23.6433192,27020407
-46.491173,-23.6470743,27020407
-46.4917452,-23.6467558,27020407
-46.4901591,-23.647232,27020407
-46.4922617,-23.6464101,27020407
-46.4928235,-23.6460242,27020407
-46.4905878,-23.6472101,27020407
-46.498418,-23.6405386,27020407
-46.4952007,-23.6444994,27020407
-46.4933433,-23.6456824,27020407
-46.4956992,-23.6440351,27020407
-46.4968042,-23.6423152,27020407
-46.4964894,-23.6428134,27020407
-46.4962247,-23.6432812,27020407
-46.4882221,-23.6428895,27020408
-46.4886521,-23.6430002,27020408
-46.4884122,-23.643522,27020409
-46.4883774,-23.6441109,27020409
-46.48869,-23.6448141,27020410
-46.4887233,-23.6438228,27020410
-46.4762345,-23.612308,27021146
-46.4823846,-23.6126069,27021147
-46.4817398,-23.6126143,27021147
-46.4785882,-23.6127347,27021147
-46.4811029,-23.6126145,27021147
-46.4768845,-23.6123328,27021147
-46.4831499,-23.6122092,27021147
-46.4818083,-23.6126264,27021147
-46.4827848,-23.6124776,27021147
-46.485999,-23.6105537,27021147
-46.4847343,-23.6103843,27021147
-46.4766038,-23.6122744,27021150
-46.4726234,-23.613878,27021152
-46.4714503,-23.614459,27021152
-46.4747883,-23.6129403,27021152
-46.4737131,-23.6133573,27021152
-46.4756243,-23.6132046,27021152
-46.4709744,-23.6146732,27021152
-46.472949,-23.6137341,27021152
-46.4721835,-23.6141265,27021152
-46.4760874,-23.6175055,27021154
-46.4758532,-23.6169651,27021154
-46.4751164,-23.6142992,27021154
-46.475611,-23.6160604,27021154
-46.4752442,-23.6147519,27021154
-46.476003,-23.6145738,27021155
-46.4740944,-23.6145631,27021156
-46.4743545,-23.6155031,27021157
-46.4747844,-23.6157016,27021158
-46.4765269,-23.616455,27021158
-46.4740025,-23.6153722,27021158
-46.4733368,-23.6149687,27021158
-46.4759844,-23.6176024,27021159
-46.4756189,-23.6170672,27021159
-46.473653,-23.6161892,27021159
-46.4750696,-23.6167695,27021159
-46.4718978,-23.6149965,27021159
-46.4729749,-23.615848,27021159
-46.472277,-23.6154789,27021159
-46.4742792,-23.6164924,27021159
-46.4736205,-23.616095,27021159
-46.4725534,-23.61557,27021159
-46.4723791,-23.6147867,27021161
-46.4691243,-23.6179483,27021163
-46.471414,-23.6155566,27021163
-46.4707671,-23.6158582,27021163
-46.4694074,-23.6173765,27021163
-46.4716567,-23.6183966,27021164
-46.4713718,-23.6173567,27021164
-46.4710616,-23.6165081,27021164
-46.4714819,-23.617728,27021164
-46.470352,-23.6152076,27021164
-46.4708249,-23.6147817,27021165
-46.4700527,-23.618126,27021166
-46.4702153,-23.6175475,27021166
-46.4750042,-23.612016,27021170
-46.4743862,-23.6119153,27021170
-46.4753244,-23.6257949,27056301
-46.4754511,-23.6236457,27056302
-46.475114,-23.6246862,27056302
-46.4752878,-23.6241767,27056302
-46.4747851,-23.625708,27056302
-46.4749396,-23.6251971,27056302
-46.4715819,-23.6240641,27056303
-46.4712814,-23.6247394,27056304
-46.4721258,-23.6244509,27056304
-46.4718682,-23.6251065,27056305
-46.4715819,-23.6257949,27056306
-46.4727488,-23.6254099,27056306
-46.4715819,-23.6258736,27056307
-46.4714886,-23.6265481,27056307
-46.4713902,-23.6287946,27056307
-46.4709504,-23.6299175,27056307
-46.4710867,-23.6295115,27056307
-46.4714445,-23.6284521,27056307
-46.4715165,-23.6264089,27056307
-46.4751241,-23.6263981,27056308
-46.4734067,-23.6261424,27056308
-46.4763957,-23.6265787,27056308
-46.475718,-23.6264898,27056308
-46.4750861,-23.6285662,27056309
-46.4748254,-23.6274318,27056310
-46.4749831,-23.6269002,27056310
-46.4744917,-23.6285968,27056310
-46.4742395,-23.6293003,27056310
-46.4733301,-23.6266379,27056311
-46.4707933,-23.6260554,27056312
-46.4746025,-23.6273948,27056312
-46.4732396,-23.6271713,27056312
-46.4726456,-23.627132,27056312
-46.4720088,-23.627014,27056312
-46.4732206,-23.6278076,27056313
-46.472641,-23.6280043,27056314
-46.4733391,-23.6277753,27056314
-46.4722059,-23.6300758,27056315
-46.4715702,-23.6312482,27056315
-46.4713034,-23.631659,27056315
-46.47194,-23.6307713,27056315
-46.4724298,-23.6294032,27056315
-46.4725949,-23.6288768,27056315
-46.4717619,-23.62936,27056316
-46.4720492,-23.6284391,27056316
-46.477814,-23.6241623,27056443
-46.4776334,-23.6247071,27056443
-46.4781925,-23.6230597,27056443
-46.4779871,-23.6236521,27056443
-46.4788156,-23.6244172,27056444
-46.4791638,-23.6233015,27056444
-46.478971,-23.6238925,27056444
-46.4803163,-23.6244552,27056445
-46.4798617,-23.6247187,27056446
-46.4797065,-23.6247976,27056447
-46.4799404,-23.6251378,27056448
-46.479773938725693,-23.624833332804553,27056448
-46.4798462,-23.6253153,27056448
-46.4833612,-23.6209004,27056449
-46.4826456,-23.6210732,27056449
-46.4782792,-23.6198854,27056450
-46.478405,-23.6198904,27056450
-46.4772186,-23.6201575,27056450
-46.4697955,-23.6222888,27056451
-46.4704921,-23.6220524,27056451
-46.4756702,-23.6206702,27056451
-46.4749208,-23.6205733,27056451
-46.4731745,-23.6211813,27056451
-46.4714861,-23.6217254,27056451
-46.4696713,-23.6223726,27056452
-46.4729264,-23.6199143,27056452
-46.4741475,-23.6189967,27056452
-46.476834,-23.6170934,27056452
-46.4703477,-23.6218899,27056452
-46.4760319,-23.6175691,27056452
-46.4755563,-23.6179025,27056452
-46.4714418,-23.6210613,27056452
-46.4768792,-23.6196714,27056453
-46.477344,-23.619358,27056454
-46.4775733,-23.6192251,27056454
-46.4718181,-23.6214618,27056456
-46.4739316,-23.6213874,27056461
-46.4777946,-23.6223016,27056461
-46.4759799,-23.6218749,27056461
-46.4778827,-23.6220443,27056462
-46.4761915,-23.6212144,27056462
-46.4710652,-23.6223182,27056462
-46.476227,-23.6302551,27056522
-46.4760118,-23.6302458,27056522
-46.4772364,-23.6263642,27056524
-46.4710374,-23.6385782,27056524
-46.475889624330826,-23.6302458,27056524
-46.477313102991502,-23.626079672866144,27056524
-46.4765734,-23.6259947,27056528
-46.4771909,-23.626074,27056528
-46.47651393247542,-23.626206895450043,27056566
-46.4765227,-23.6261547,27056568
-46.4765013,-23.6262821,27056568
-46.4784889,-23.6222383,27056665
-46.469784494937301,-23.622618337442034,27056665
-46.477929749765288,-23.621853474781297,27056665
-46.4697253,-23.6224909,27056666
-46.4778998,-23.6219719,27056669
-46.4775824,-23.6229126,27056670
-46.4794135,-23.6222695,27056671
-46.4796728,-23.6222692,27056671
-46.479013612423465,-23.622332082941771,27056672
-46.47914831633188,-23.622311001599535,27056672
-46.479279810180451,-23.62229042263597,27056672
-46.483143034413942,-23.623776958915538,27056673
-46.483030143742248,-23.623721370036261,27056673
-46.4875888,-23.6237677,27056673
-46.478273311876038,-23.618415531309921,27056673
-46.478798714669814,-23.620421541460111,27056673
-46.483972650996996,-23.623902704862733,27056673
-46.4861864,-23.6228793,27056673
-46.495731356334559,-23.624392716675452,27056673
-46.503781396509567,-23.62557957175089,27056673
-46.479501553289232,-23.622132455277523,27056673
-46.487175806055852,-23.623393519874089,27056673
-46.486533964216505,-23.620057980782107,27056675
-46.4859176,-23.6218615,27056675
-46.4832858,-23.6206036,27056676
-46.4830997,-23.6203883,27056676
-46.483442728424968,-23.620636877670282,27056678
-46.4844072,-23.6208414,27056678
-46.483929707232797,-23.620740144622758,27056678
-46.4856998,-23.6217291,27056679
-46.5056366,-23.6272618,27056989
-46.5035328,-23.6270122,27056989
-46.5044826,-23.6273718,27056989
-46.5037159,-23.6271026,27056989
-46.503751624104304,-23.627120234481662,27056989
-46.5049829,-23.6273175,27056989
-46.4828721,-23.6257747,27057009
-46.4828944,-23.6244587,27057009
-46.4828301,-23.62824,27057009
-46.4828139,-23.6291901,27057009
-46.4827946,-23.6303247,27057009
-46.4756348,-23.6286919,27057338
-46.4743327,-23.6293304,27057339
-46.4732576,-23.6290316,27057339
-46.4728581,-23.632526,27057340
-46.4733407,-23.6318848,27057340
-46.4722901,-23.6331092,27057340
-46.4736875,-23.6313454,27057340
-46.4741623,-23.6298806,27057340
-46.4737819,-23.6325409,27057341
-46.4726249,-23.6307151,27057341
-46.4737073,-23.6323512,27057341
-46.4730222,-23.6313361,27057341
-46.4726775,-23.6308168,27057341
-46.4729763,-23.6295719,27057342
-46.4714763,-23.6328921,27057343
-46.4721167,-23.6324703,27057343
-46.4735693,-23.6297356,27057343
-46.4707141,-23.6326888,27057344
-46.470572,-23.6332424,27057344
-46.4713038,-23.6323087,27057344
-46.4716169,-23.6321189,27057344
-46.4716759,-23.6320733,27057344
-46.4703375,-23.6297369,27057345
-46.4718496,-23.6307373,27057346
-46.4714308,-23.6300762,27057346
-46.4700192,-23.6302351,27057348
-46.4696782,-23.6307219,27057349
-46.4673507,-23.6306366,27057350
-46.4679199,-23.6307669,27057350
-46.4690445,-23.6316412,27057351
-46.4686727,-23.6321442,27057352
-46.4728887,-23.6332689,27057352
-46.4736877,-23.6325737,27057353
-46.4743366,-23.6325911,27057353
-46.4731219,-23.6325451,27057353
-46.4722585,-23.6343531,27057354
-46.4727137,-23.6338395,27057354
-46.4718703,-23.6348344,27057354
-46.4730685,-23.6343978,27057355
-46.4687434,-23.6327903,27058056
-46.4734274,-23.634948,27058056
-46.4691188,-23.6334944,27058057
-46.4620674,-23.6321165,27058057
-46.4636424,-23.6320097,27058057
-46.4633702,-23.6319558,27058057
-46.465366,-23.632477,27058057
-46.4682495,-23.633244,27058057
-46.4669482,-23.6329106,27058057
-46.469464,-23.6341823,27058058
-46.4695791,-23.6342246,27058058
-46.463507,-23.6326015,27058058
-46.4651859,-23.6330379,27058058
-46.4669847,-23.6335202,27058058
-46.4673425,-23.6336406,27058058
-46.4621478,-23.6327244,27058059
-46.4646155,-23.6279909,27058059
-46.4635944,-23.6311383,27058059
-46.4642628,-23.6291402,27058059
-46.4628145,-23.6325158,27058059
-46.4638221,-23.6305044,27058059
-46.4640114,-23.6298914,27058059
-46.46421,-23.6292328,27058059
-46.4644265,-23.628574,27058059
-46.4644788,-23.6284127,27058059
-46.4635329,-23.6313559,27058059
-46.4638128,-23.6305774,27058059
-46.4622099,-23.6270358,27058060
-46.4623147,-23.6263939,27058060
-46.4627812,-23.6356915,27058060
-46.4621662,-23.6342923,27058060
-46.4623996,-23.6347751,27058060
-46.4621813,-23.6343477,27058060
-46.4629329,-23.6364545,27058060
-46.463091,-23.6374651,27058060
-46.4619388,-23.6315825,27058060
-46.4623628,-23.6346802,27058060
-46.4617924,-23.6310832,27058060
-46.4616568,-23.6305367,27058060
-46.4616042,-23.6299606,27058060
-46.4617835,-23.6293366,27058060
-46.474273,-23.6315146,27058061
-46.4747377,-23.6300553,27058061
-46.4740548,-23.6370941,27058062
-46.4665797,-23.6321972,27058248
-46.4654353,-23.6318882,27058248
-46.4644677,-23.6316223,27058248
-46.4639409,-23.6314437,27058248
-46.4658191,-23.6319777,27058248
-46.4671815,-23.6323031,27058248
-46.4677352,-23.6324839,27058248
-46.4687613,-23.6309969,27058249
-46.4678119,-23.6289541,27058250
-46.4677217,-23.6282596,27058250
-46.4681792,-23.62694,27058250
-46.4679428,-23.6311373,27058250
-46.4678583,-23.6295737,27058250
-46.4668015,-23.6318092,27058251
-46.467234,-23.6294248,27058251
-46.4669904,-23.6315621,27058251
-46.4701592,-23.6299879,27058252
-46.4700727,-23.6275957,27058252
-46.4700648,-23.6269193,27058252
-46.4701288,-23.629363,27058252
-46.4700716,-23.6282878,27058252
-46.4704298,-23.6294608,27058254
-46.4683627,-23.6292802,27058255
-46.4689169,-23.6289585,27058255
-46.4694674,-23.6286284,27058255
-46.4690934,-23.6310588,27058257
-46.4684669,-23.630924,27058258
-46.4707551,-23.6271638,27058259
-46.4665781,-23.6298593,27058259
-46.4640414,-23.6311601,27058259
-46.4662802,-23.6300712,27058259
-46.4642555,-23.6304829,27058260
-46.4658686,-23.6296507,27058260
-46.4663934,-23.6292356,27058260
-46.4644706,-23.6297636,27058261
-46.4660073,-23.6288415,27058261
-46.4656935,-23.6285114,27058262
-46.4666487,-23.6312952,27058264
-46.4666156,-23.630566,27058264
-46.4666844,-23.6314521,27058264
-46.466049,-23.6316779,27058266
-46.4641865,-23.6306586,27058515
-46.4638388,-23.6314382,27058516
-46.4646429,-23.629109,27058517
-46.4666865,-23.6279178,27058517
-46.4627733,-23.6326107,27058521
-46.4625527,-23.633644,27058521
-46.4630877,-23.6327042,27058522
-46.4649368,-23.6359666,27058524
-46.4644855,-23.6371597,27058524
-46.4643762,-23.6354678,27058524
-46.4631387,-23.6341819,27058524
-46.4636196,-23.6371807,27058524
-46.4634679,-23.6345164,27058524
-46.4640274,-23.6371747,27058524
-46.4649584,-23.6369568,27058524
-46.4638929,-23.6349332,27058524
-46.4629268,-23.630173,27058529
-46.4627511,-23.6296543,27058530
-46.4625832,-23.6290998,27058532
-46.4639602,-23.6281574,27058533
-46.463618,-23.6350034,27058699
-46.4637138,-23.6356038,27058700
-46.4620215,-23.6365167,27058703
-46.4624373,-23.6364732,27058703
-46.463435,-23.6363338,27058703
-46.4638104,-23.6362825,27058703
-46.463533,-23.6367883,27058704
-46.466987,-23.6345396,27064134
-46.4682249,-23.6354371,27064135
-46.4686649,-23.6362733,27064135
-46.4681377,-23.635145,27064135
-46.4695137,-23.6369722,27064135
-46.4692292,-23.6352497,27064137
-46.486515626775969,-23.634508848899173,27064665
-46.483427961851127,-23.624679578959665,27064665
-46.486501208853134,-23.634748362886324,27064665
-46.483307206188243,-23.624593270115486,27064665
-46.4865068,-23.6347077,27064665
-46.4864689,-23.633944,27064665
-46.4864991,-23.6347637,27064665
-46.4863044,-23.6361842,27064665
-46.4832254,-23.6245348,27064665
-46.4856366,-23.6312689,27064665
-46.4856103,-23.6311878,27064665
-46.4845628,-23.6278242,27064665
-46.4842465,-23.6267847,27064665
-46.4842262,-23.6267183,27064665
-46.4873672,-23.6408133,27064665
-46.4874325,-23.6410257,27064665
-46.486967,-23.6395113,27064665
-46.473067,-23.6187006,27064667
-46.4737162,-23.6181948,27064667
-46.4729545,-23.6190168,27064667
-46.4749915,-23.6174501,27064667
-46.4729658,-23.6189527,27064667
-46.4724285,-23.6186235,27064668
-46.4708434,-23.6182956,27064668
-46.4693362,-23.6179869,27064668
-46.4686436,-23.6178609,27064668
-46.4727568,-23.6186442,27064668
-46.4736974,-23.6168315,27064669
-46.4730285,-23.6164993,27064669
-46.4743101,-23.6171351,27064669
-46.4729847,-23.6179485,27064670
-46.4727284,-23.6171809,27064671
-46.4719693,-23.6175888,27064672
-46.4717045,-23.619931,27064674
-46.4708822,-23.6208504,27064674
-46.4700293,-23.6211627,27064674
-46.4713418,-23.6204135,27064674
-46.4714063,-23.6208031,27064677
-46.4700702,-23.6205434,27064679
-46.4696877,-23.6200758,27064679
-46.4688798,-23.6189772,27064681
-46.4687396,-23.618649,27064681
-46.4713155,-23.6195108,27064682
-46.4708892,-23.6190622,27064683
-46.4701941,-23.6198658,27064684
-46.4696186,-23.6199899,27064684
-46.4699012,-23.6192398,27064685
-46.4702716,-23.6187513,27064686
-46.4690875,-23.6189014,27064817
-46.4689398,-23.6185831,27064817
-46.4693632,-23.6132621,27065086
-46.4681381,-23.6128417,27065086
-46.4707016,-23.6137942,27065086
-46.4659567,-23.6115417,27065086
-46.4642395,-23.6103417,27065086
-46.4708778,-23.6139532,27065087
-46.4709853,-23.6138241,27065088
-46.4711344,-23.613808,27065088
-46.4712364,-23.6137824,27065088
-46.4805405,-23.6125133,27065182
-46.4803218,-23.6125585,27065182
-46.4764899,-23.6118952,27065182
-46.4768212,-23.6119769,27065182
-46.4839978,-23.6105546,27065182
-46.4818082,-23.6124738,27065182
-46.4815333,-23.6124738,27065182
-46.4859144,-23.6103421,27065182
-46.4847854,-23.6102105,27065182
-46.4814805,-23.6171554,27065271
-46.4814432,-23.6180394,27065271
-46.4816827,-23.6156103,27065271
-46.4811203,-23.6200998,27065271
-46.4820888,-23.6137089,27065271
-46.4819255,-23.6131613,27065271
-46.4827387,-23.6136627,27065791
-46.4833645,-23.6136079,27065791
-46.4813753,-23.6139021,27065791
-46.4782796,-23.6139239,27065791
-46.4837322,-23.6136762,27065791
-46.4805886,-23.614094,27065791
-46.4799063,-23.6141616,27065791
-46.4793012,-23.6141051,27065791
-46.4851948,-23.6136084,27065791
-46.4843829,-23.6137318,27065791
-46.4840036,-23.6137128,27065791
-46.4846069,-23.6136806,27065791
-46.4784169,-23.6133711,27065792
-46.4805146,-23.613527,27065792
-46.4793859,-23.6194225,27065793
-46.4785955,-23.6182537,27065793
-46.4782224,-23.6144343,27065793
-46.4780936,-23.6170143,27065793
-46.4793588,-23.614693,27065794
-46.4773719,-23.6168247,27065794
-46.4775793,-23.6143072,27065794
-46.478757,-23.614571,27065794
-46.4774706,-23.616819,27065795
-46.4787714,-23.617018,27065797
-46.4788429,-23.6169085,27065797
-46.4793052,-23.6181959,27065797
-46.4792574,-23.6203154,27065798
-46.4794238,-23.6154816,27065799
-46.4800262,-23.6154395,27065800
-46.4796574,-23.6171326,27065800
-46.4823171,-23.6157229,27065801
-46.4829058,-23.615818,27065801
